,datetime,temp
5723,2019-09-24 14:00,16.2
5724,2019-09-24 13:00,16.2
5725,2019-09-24 12:00,15.9
5726,2019-09-24 11:00,16.3
5727,2019-09-24 10:00,16.3
5728,2019-09-24 09:00,16.0
5729,2019-09-24 08:00,15.9
5730,2019-09-24 07:00,15.1
5731,2019-09-24 06:00,15.1
5732,2019-09-24 05:00,15.4
5733,2019-09-24 04:00,15.5
5734,2019-09-24 03:00,15.5
5735,2019-09-24 02:00,15.7
5736,2019-09-24 01:00,16.0
5737,2019-07-09 23:00,20.7
5738,2019-07-09 22:00,21.5
5739,2019-07-09 21:00,22.7
5740,2019-07-09 20:00,24.4
5741,2019-07-09 19:00,25.5
5742,2019-07-09 18:00,25.7
5743,2019-07-09 17:00,25.5
5744,2019-07-09 16:00,25.0
5745,2019-07-09 15:00,23.9
5746,2019-07-09 14:00,23.5
5747,2019-07-09 13:00,21.9
5748,2019-07-09 12:00,21.2
5749,2019-07-09 11:00,20.0
5750,2019-07-09 10:00,18.2
5751,2019-07-09 09:00,16.6
5752,2019-07-09 08:00,14.2
5753,2019-07-09 07:00,13.6
5754,2019-07-09 06:00,13.5
5755,2019-07-09 05:00,14.0
5756,2019-07-09 04:00,14.7
5757,2019-07-09 02:00,16.4
5758,2019-09-30 23:00,16.1
5759,2019-09-30 22:00,16.3
5760,2019-09-30 21:00,16.4
5761,2019-09-30 20:00,16.3
5762,2019-09-30 19:00,16.9
5763,2019-09-30 18:00,18.2
5764,2019-09-30 17:00,18.3
5765,2019-09-30 16:00,18.3
5766,2019-09-30 15:00,18.9
5767,2019-09-30 14:00,18.3
5768,2019-09-30 13:00,17.3
5769,2019-09-30 12:00,16.3
5770,2019-09-30 11:00,15.1
5771,2019-09-30 10:00,13.7
5772,2019-09-30 09:00,12.7
5773,2019-09-30 08:00,12.5
5774,2019-09-30 07:00,13.0
5775,2019-09-30 06:00,13.2
5776,2019-09-30 05:00,13.7
5777,2019-09-30 04:00,14.3
5778,2019-09-30 03:00,14.7
5779,2019-09-30 02:00,15.2
5780,2019-09-30 01:00,15.4
5781,2019-09-18 23:00,15.3
5782,2019-09-18 22:00,15.7
5783,2019-09-18 21:00,16.2
5784,2019-09-18 20:00,16.9
5785,2019-09-18 19:00,17.8
5786,2019-09-18 18:00,19.1
5787,2019-09-18 17:00,18.9
5788,2019-09-18 16:00,19.7
5789,2019-09-18 15:00,19.4
5790,2019-09-18 14:00,18.6
5791,2019-09-18 13:00,17.2
5792,2019-09-18 12:00,16.3
5793,2019-09-18 11:00,15.3
5794,2019-09-18 10:00,12.5
5795,2019-09-18 09:00,11.5
5796,2019-09-18 08:00,11.1
5797,2019-09-18 07:00,11.0
5798,2019-09-18 06:00,11.2
5799,2019-09-18 05:00,11.7
5800,2019-09-18 04:00,12.1
5801,2019-09-18 03:00,12.9
5802,2019-09-18 02:00,13.4
5803,2019-09-18 01:00,14.1
5804,2019-07-21 23:00,22.6
5805,2019-07-21 22:00,23.6
5806,2019-07-21 21:00,25.6
5807,2019-07-21 20:00,26.4
5808,2019-07-21 19:00,26.9
5809,2019-07-21 18:00,27.6
5810,2019-07-21 17:00,26.3
5811,2019-07-21 16:00,26.7
5812,2019-07-21 15:00,25.9
5813,2019-07-21 14:00,25.0
5814,2019-07-21 13:00,23.8
5815,2019-07-21 12:00,21.7
5816,2019-07-21 11:00,21.4
5817,2019-07-21 10:00,20.0
5818,2019-07-21 09:00,19.0
5819,2019-07-21 08:00,17.8
5820,2019-07-21 07:00,17.4
5821,2019-07-21 06:00,17.7
5822,2019-07-21 05:00,18.1
5823,2019-07-21 04:00,18.8
5824,2019-07-21 03:00,19.6
5825,2019-07-21 02:00,19.3
5826,2019-07-21 01:00,19.7
5827,2020-04-11 23:00,19.1
5828,2020-04-11 22:00,20.0
5829,2020-04-11 21:00,20.7
5830,2020-04-11 20:00,21.9
5831,2020-04-11 19:00,22.5
5832,2020-04-11 18:00,23.8
5833,2020-04-11 17:00,23.6
5834,2020-04-11 16:00,25.3
5835,2020-04-11 15:00,25.1
5836,2020-04-11 14:00,24.2
5837,2020-04-11 13:00,22.4
5838,2020-04-11 12:00,20.4
5839,2020-04-11 11:00,18.9
5840,2020-04-11 10:00,16.8
5841,2020-04-11 09:00,15.3
5842,2020-04-11 08:00,14.1
5843,2020-04-11 07:00,13.9
5844,2020-04-11 06:00,14.1
5845,2020-04-11 05:00,14.5
5846,2020-04-11 04:00,14.6
5847,2020-04-11 03:00,15.3
5848,2020-04-11 02:00,16.3
5849,2020-04-11 01:00,17.1
5850,2020-03-18 23:00,12.4
5851,2020-03-18 22:00,12.8
5852,2020-03-18 21:00,13.6
5853,2020-03-18 20:00,14.5
5854,2020-03-18 19:00,15.8
5855,2020-03-18 18:00,17.4
5856,2020-03-18 17:00,17.5
5857,2020-03-18 16:00,17.8
5858,2020-03-18 15:00,17.5
5859,2020-03-18 14:00,16.7
5860,2020-03-18 13:00,16.5
5861,2020-03-18 12:00,15.2
5862,2020-03-18 11:00,14.3
5863,2020-03-18 10:00,13.5
5864,2020-03-18 09:00,12.9
5865,2020-03-18 08:00,12.0
5866,2020-03-18 07:00,11.9
5867,2020-03-18 06:00,11.7
5868,2020-03-18 05:00,11.2
5869,2020-03-18 04:00,11.5
5870,2020-03-18 03:00,11.8
5871,2020-03-18 02:00,11.5
5872,2020-03-18 01:00,11.4
5873,2020-04-05 23:00,15.7
5874,2020-04-05 22:00,16.3
5875,2020-04-05 21:00,17.7
5876,2020-04-05 20:00,20.4
5877,2020-04-05 19:00,22.6
5878,2020-04-05 18:00,23.0
5879,2020-04-05 17:00,23.1
5880,2020-04-05 16:00,22.3
5881,2020-04-05 15:00,21.0
5882,2020-04-05 14:00,20.1
5883,2020-04-05 13:00,18.4
5884,2020-04-05 12:00,17.1
5885,2020-04-05 11:00,14.7
5886,2020-04-05 10:00,10.8
5887,2020-04-05 09:00,8.7
5888,2020-04-05 08:00,7.9
5889,2020-04-05 07:00,7.9
5890,2020-04-05 06:00,8.2
5891,2020-04-05 05:00,8.4
5892,2020-04-05 04:00,9.0
5893,2020-04-05 03:00,10.4
5894,2020-04-05 02:00,10.7
5895,2020-04-05 01:00,11.6
5896,2020-03-24 23:00,7.0
5897,2020-03-24 22:00,8.1
5898,2020-03-24 21:00,8.5
5899,2020-03-24 20:00,10.1
5900,2020-03-24 19:00,10.6
5901,2020-03-24 18:00,12.3
5902,2020-03-24 17:00,13.3
5903,2020-03-24 16:00,13.2
5904,2020-03-24 15:00,13.7
5905,2020-03-24 14:00,12.8
5906,2020-03-24 13:00,11.9
5907,2020-03-24 12:00,10.1
5908,2020-03-24 11:00,8.5
5909,2020-03-24 10:00,6.6
5910,2020-03-24 09:00,4.0
5911,2020-03-24 08:00,2.6
5912,2020-03-24 07:00,2.0
5913,2020-03-24 06:00,2.4
5914,2020-03-24 05:00,2.8
5915,2020-03-24 04:00,3.1
5916,2020-03-24 03:00,3.7
5917,2020-03-24 02:00,5.0
5918,2020-03-24 01:00,5.6
5919,2020-03-30 23:00,6.4
5920,2020-03-30 22:00,7.0
5921,2020-03-30 21:00,7.5
5922,2020-03-30 20:00,8.3
5923,2020-03-30 19:00,9.8
5924,2020-03-30 18:00,9.9
5925,2020-03-30 17:00,10.2
5926,2020-03-30 16:00,10.4
5927,2020-03-30 15:00,9.3
5928,2020-03-30 14:00,8.4
5929,2020-03-30 13:00,6.7
5930,2020-03-30 12:00,5.8
5931,2020-03-30 11:00,3.9
5932,2020-03-30 10:00,2.0
5933,2020-03-30 09:00,0.7
5934,2020-03-30 08:00,0.1
5935,2020-03-30 07:00,0.5
5936,2020-03-30 06:00,0.8
5937,2020-03-30 05:00,1.2
5938,2020-03-30 04:00,1.7
5939,2020-03-30 03:00,2.2
5940,2020-03-30 02:00,2.8
5941,2020-03-30 01:00,3.8
5942,2019-10-11 23:00,13.6
5943,2019-10-11 22:00,14.5
5944,2019-10-11 21:00,15.2
5945,2019-10-11 20:00,16.2
5946,2019-10-11 19:00,18.5
5947,2019-10-11 18:00,19.7
5948,2019-10-11 17:00,19.7
5949,2019-10-11 16:00,18.8
5950,2019-10-11 15:00,19.5
5951,2019-10-11 14:00,18.5
5952,2019-10-11 13:00,16.9
5953,2019-10-11 12:00,15.5
5954,2019-10-11 11:00,13.9
5955,2019-10-11 10:00,12.8
5956,2019-10-11 09:00,12.0
5957,2019-10-11 08:00,11.7
5958,2019-10-11 07:00,11.0
5959,2019-10-11 06:00,11.0
5960,2019-10-11 05:00,11.5
5961,2019-10-11 04:00,10.9
5962,2019-10-11 03:00,11.4
5963,2019-10-11 02:00,11.5
5964,2019-10-11 01:00,11.6
5965,2019-10-05 23:00,14.6
5966,2019-10-05 22:00,15.7
5967,2019-10-05 21:00,16.1
5968,2019-10-05 20:00,16.2
5969,2019-10-05 19:00,16.7
5970,2019-10-05 18:00,17.3
5971,2019-10-05 17:00,17.2
5972,2019-10-05 16:00,17.7
5973,2019-10-05 15:00,17.0
5974,2019-10-05 14:00,15.8
5975,2019-10-05 13:00,15.0
5976,2019-10-05 12:00,14.6
5977,2019-10-05 11:00,14.3
5978,2019-10-05 10:00,13.8
5979,2019-10-05 09:00,13.4
5980,2019-10-05 08:00,13.4
5981,2019-10-05 07:00,13.3
5982,2019-10-05 06:00,13.5
5983,2019-10-05 05:00,13.8
5984,2019-10-05 04:00,13.7
5985,2019-10-05 03:00,14.3
5986,2019-10-05 02:00,14.4
5987,2019-10-05 01:00,14.3
5988,2019-10-04 23:00,14.3
5989,2019-10-04 22:00,14.6
5990,2019-10-04 21:00,14.7
5991,2019-10-04 20:00,14.5
5992,2019-10-04 19:00,15.6
5993,2019-10-04 18:00,16.1
5994,2019-10-04 17:00,16.1
5995,2019-10-04 16:00,16.6
5996,2019-10-04 15:00,16.5
5997,2019-10-04 14:00,16.4
5998,2019-10-04 13:00,16.4
5999,2019-10-04 12:00,16.1
6000,2019-10-04 11:00,15.4
6001,2019-10-04 10:00,14.1
6002,2019-10-04 09:00,13.3
6003,2019-10-04 08:00,13.2
6004,2019-10-04 07:00,12.9
6005,2019-10-04 06:00,12.2
6006,2019-10-04 05:00,11.5
6007,2019-10-04 04:00,11.0
6008,2019-10-04 03:00,10.6
6009,2019-10-04 02:00,10.9
6010,2019-10-04 01:00,10.8
6011,2019-10-10 23:00,12.1
6012,2019-10-10 22:00,12.0
6013,2019-10-10 21:00,13.2
6014,2019-10-10 20:00,14.1
6015,2019-10-10 19:00,15.7
6016,2019-10-10 18:00,16.8
6017,2019-10-10 17:00,16.9
6018,2019-10-10 16:00,17.1
6019,2019-10-10 15:00,17.8
6020,2019-10-10 14:00,17.3
6021,2019-10-10 13:00,15.9
6022,2019-10-10 12:00,15.1
6023,2019-10-10 11:00,14.1
6024,2019-10-10 10:00,12.5
6025,2019-10-10 09:00,11.6
6026,2019-10-10 08:00,11.4
6027,2019-10-10 07:00,11.3
6028,2019-10-10 06:00,11.5
6029,2019-10-10 05:00,11.3
6030,2019-10-10 04:00,11.6
6031,2019-10-10 03:00,12.0
6032,2019-10-10 02:00,12.0
6033,2019-10-10 01:00,11.6
6034,2020-03-31 23:00,7.2
6035,2020-03-31 22:00,8.0
6036,2020-03-31 21:00,9.5
6037,2020-03-31 20:00,10.2
6038,2020-03-31 19:00,11.7
6039,2020-03-31 18:00,12.4
6040,2020-03-31 17:00,12.4
6041,2020-03-31 16:00,12.4
6042,2020-03-31 15:00,11.5
6043,2020-03-31 14:00,10.7
6044,2020-03-31 13:00,10.1
6045,2020-03-31 12:00,9.3
6046,2020-03-31 11:00,7.6
6047,2020-03-31 10:00,5.2
6048,2020-03-31 09:00,3.8
6049,2020-03-31 08:00,3.1
6050,2020-03-31 07:00,3.1
6051,2020-03-31 06:00,3.4
6052,2020-03-31 05:00,3.8
6053,2020-03-31 04:00,4.1
6054,2020-03-31 03:00,4.3
6055,2020-03-31 02:00,5.0
6056,2020-03-31 01:00,5.5
6057,2020-03-25 23:00,7.1
6058,2020-03-25 22:00,7.0
6059,2020-03-25 21:00,8.5
6060,2020-03-25 20:00,9.1
6061,2020-03-25 19:00,10.0
6062,2020-03-25 18:00,11.3
6063,2020-03-25 17:00,12.2
6064,2020-03-25 16:00,12.7
6065,2020-03-25 15:00,12.8
6066,2020-03-25 14:00,12.0
6067,2020-03-25 13:00,11.4
6068,2020-03-25 12:00,10.4
6069,2020-03-25 11:00,8.7
6070,2020-03-25 10:00,7.0
6071,2020-03-25 09:00,4.3
6072,2020-03-25 08:00,3.3
6073,2020-03-25 07:00,2.0
6074,2020-03-25 06:00,2.4
6075,2020-03-25 05:00,3.1
6076,2020-03-25 04:00,3.9
6077,2020-03-25 03:00,4.3
6078,2020-03-25 02:00,4.7
6079,2020-03-25 01:00,5.8
6080,2020-04-04 23:00,12.5
6081,2020-04-04 22:00,13.5
6082,2020-04-04 21:00,14.2
6083,2020-04-04 20:00,15.1
6084,2020-04-04 19:00,16.6
6085,2020-04-04 18:00,17.1
6086,2020-04-04 17:00,17.2
6087,2020-04-04 16:00,17.3
6088,2020-04-04 15:00,17.9
6089,2020-04-04 14:00,17.1
6090,2020-04-04 13:00,15.8
6091,2020-04-04 12:00,15.3
6092,2020-04-04 11:00,13.6
6093,2020-04-04 10:00,9.5
6094,2020-04-04 09:00,7.7
6095,2020-04-04 08:00,6.5
6096,2020-04-04 07:00,6.3
6097,2020-04-04 06:00,6.9
6098,2020-04-04 05:00,7.1
6099,2020-04-04 04:00,8.0
6100,2020-04-04 03:00,8.6
6101,2020-04-04 02:00,9.1
6102,2020-04-04 01:00,10.3
6103,2020-04-10 23:00,18.4
6104,2020-04-10 22:00,19.3
6105,2020-04-10 21:00,20.2
6106,2020-04-10 20:00,22.6
6107,2020-04-10 19:00,24.4
6108,2020-04-10 18:00,25.2
6109,2020-04-10 17:00,24.6
6110,2020-04-10 16:00,25.6
6111,2020-04-10 15:00,24.3
6112,2020-04-10 14:00,24.6
6113,2020-04-10 13:00,23.1
6114,2020-04-10 12:00,21.3
6115,2020-04-10 11:00,19.3
6116,2020-04-10 10:00,16.7
6117,2020-04-10 09:00,14.2
6118,2020-04-10 08:00,12.5
6119,2020-04-10 07:00,12.4
6120,2020-04-10 06:00,13.2
6121,2020-04-10 05:00,13.8
6122,2020-04-10 04:00,14.8
6123,2020-04-10 03:00,15.8
6124,2020-04-10 02:00,17.2
6125,2020-04-10 01:00,17.4
6126,2020-03-19 23:00,13.9
6127,2020-03-19 22:00,14.8
6128,2020-03-19 21:00,15.5
6129,2020-03-19 20:00,16.9
6130,2020-03-19 19:00,18.0
6131,2020-03-19 18:00,19.4
6132,2020-03-19 17:00,19.5
6133,2020-03-19 16:00,20.2
6134,2020-03-19 15:00,20.8
6135,2020-03-19 14:00,20.4
6136,2020-03-19 13:00,19.3
6137,2020-03-19 12:00,17.2
6138,2020-03-19 11:00,16.1
6139,2020-03-19 10:00,13.8
6140,2020-03-19 09:00,10.6
6141,2020-03-19 08:00,9.1
6142,2020-03-19 07:00,8.7
6143,2020-03-19 06:00,9.3
6144,2020-03-19 05:00,9.6
6145,2020-03-19 04:00,9.8
6146,2020-03-19 03:00,10.5
6147,2020-03-19 02:00,10.2
6148,2020-03-19 01:00,10.9
6149,2019-07-20 23:00,20.3
6150,2019-07-20 22:00,22.9
6151,2019-07-20 21:00,23.8
6152,2019-07-20 20:00,25.2
6153,2019-07-20 19:00,23.8
6154,2019-07-20 18:00,24.5
6155,2019-07-20 17:00,23.9
6156,2019-07-20 16:00,26.4
6157,2019-07-20 15:00,26.6
6158,2019-07-20 14:00,27.2
6159,2019-07-20 13:00,28.0
6160,2019-07-20 12:00,26.3
6161,2019-07-20 11:00,25.6
6162,2019-07-20 10:00,24.5
6163,2019-07-20 09:00,22.3
6164,2019-07-20 08:00,20.6
6165,2019-07-20 07:00,19.7
6166,2019-07-20 06:00,19.0
6167,2019-07-20 05:00,19.2
6168,2019-07-20 04:00,19.6
6169,2019-07-20 03:00,20.4
6170,2019-07-20 02:00,21.7
6171,2019-07-20 01:00,22.1
6172,2019-09-19 23:00,14.8
6173,2019-09-19 22:00,15.6
6174,2019-09-19 21:00,16.3
6175,2019-09-19 20:00,17.4
6176,2019-09-19 19:00,18.3
6177,2019-09-19 18:00,19.4
6178,2019-09-19 17:00,19.2
6179,2019-09-19 16:00,19.6
6180,2019-09-19 15:00,19.3
6181,2019-09-19 14:00,18.4
6182,2019-09-19 13:00,17.5
6183,2019-09-19 12:00,16.5
6184,2019-09-19 11:00,15.5
6185,2019-09-19 10:00,12.5
6186,2019-09-19 09:00,11.2
6187,2019-09-19 08:00,10.5
6188,2019-09-19 07:00,10.7
6189,2019-09-19 06:00,11.1
6190,2019-09-19 05:00,11.6
6191,2019-09-19 04:00,12.1
6192,2019-09-19 03:00,12.5
6193,2019-09-19 02:00,13.2
6194,2019-09-19 01:00,13.7
6195,2019-07-08 23:00,18.6
6196,2019-07-08 22:00,19.6
6197,2019-07-08 21:00,20.8
6198,2019-07-08 20:00,21.9
6199,2019-07-08 19:00,23.6
6200,2019-07-08 18:00,23.7
6201,2019-07-08 17:00,24.5
6202,2019-07-08 16:00,24.3
6203,2019-07-08 15:00,24.0
6204,2019-07-08 14:00,23.0
6205,2019-07-08 13:00,22.4
6206,2019-07-08 12:00,20.9
6207,2019-07-08 11:00,20.7
6208,2019-07-08 10:00,19.1
6209,2019-07-08 09:00,17.1
6210,2019-07-08 08:00,15.6
6211,2019-07-08 07:00,15.7
6212,2019-07-08 06:00,15.9
6213,2019-07-08 05:00,16.5
6214,2019-07-08 04:00,16.7
6215,2019-07-08 03:00,17.1
6216,2019-07-08 02:00,17.9
6217,2019-07-08 01:00,17.9
6218,2019-09-25 23:00,16.4
6219,2019-09-25 22:00,16.5
6220,2019-09-25 21:00,16.7
6221,2019-09-25 20:00,17.5
6222,2019-09-25 19:00,18.5
6223,2019-09-25 18:00,18.9
6224,2019-09-25 17:00,19.3
6225,2019-09-25 16:00,18.8
6226,2019-09-25 15:00,18.1
6227,2019-09-25 14:00,17.3
6228,2019-09-25 13:00,16.5
6229,2019-09-25 12:00,15.5
6230,2019-09-25 11:00,14.8
6231,2019-09-25 10:00,14.3
6232,2019-09-25 09:00,14.3
6233,2019-09-25 08:00,14.1
6234,2019-09-25 07:00,14.2
6235,2019-09-25 06:00,14.1
6236,2019-09-25 05:00,13.7
6237,2019-09-25 04:00,13.6
6238,2019-09-25 03:00,13.8
6239,2019-09-25 02:00,14.3
6240,2019-09-25 01:00,14.6
6241,2019-05-25 23:00,17.4
6242,2019-05-25 22:00,18.3
6243,2019-05-25 21:00,18.6
6244,2019-05-25 20:00,19.7
6245,2019-05-25 19:00,19.5
6246,2019-05-25 18:00,19.4
6247,2019-05-25 17:00,19.4
6248,2019-05-25 16:00,20.4
6249,2019-05-25 15:00,19.5
6250,2019-05-25 14:00,19.9
6251,2019-05-25 13:00,20.5
6252,2019-05-25 12:00,20.3
6253,2019-05-25 11:00,19.2
6254,2019-05-25 10:00,17.3
6255,2019-05-25 09:00,15.3
6256,2019-05-25 08:00,14.5
6257,2019-05-25 07:00,14.3
6258,2019-05-25 06:00,14.1
6259,2019-05-25 05:00,14.2
6260,2019-05-25 04:00,14.9
6261,2019-05-25 03:00,15.6
6262,2019-05-25 02:00,16.2
6263,2019-05-25 01:00,17.2
6264,2019-05-31 23:00,19.6
6265,2019-05-31 22:00,20.7
6266,2019-05-31 21:00,22.9
6267,2019-05-31 20:00,25.6
6268,2019-05-31 19:00,25.6
6269,2019-05-31 18:00,24.4
6270,2019-05-31 17:00,25.6
6271,2019-05-31 16:00,23.7
6272,2019-05-31 15:00,23.0
6273,2019-05-31 14:00,21.7
6274,2019-05-31 13:00,21.6
6275,2019-05-31 12:00,21.2
6276,2019-05-31 11:00,21.2
6277,2019-05-31 10:00,19.9
6278,2019-05-31 09:00,17.8
6279,2019-05-31 08:00,16.5
6280,2019-05-31 07:00,15.3
6281,2019-05-31 06:00,14.3
6282,2019-05-31 05:00,14.4
6283,2019-05-31 04:00,14.8
6284,2019-05-31 03:00,15.4
6285,2019-05-31 02:00,16.2
6286,2019-05-31 01:00,17.7
6287,2019-05-19 23:00,14.1
6288,2019-05-19 22:00,14.8
6289,2019-05-19 21:00,15.3
6290,2019-05-19 20:00,15.2
6291,2019-05-19 19:00,15.4
6292,2019-05-19 18:00,16.3
6293,2019-05-19 17:00,15.9
6294,2019-05-19 16:00,16.1
6295,2019-05-19 15:00,18.0
6296,2019-05-19 14:00,15.9
6297,2019-05-19 13:00,14.5
6298,2019-05-19 12:00,14.1
6299,2019-05-19 11:00,13.8
6300,2019-05-19 10:00,13.5
6301,2019-05-19 09:00,13.2
6302,2019-05-19 08:00,12.6
6303,2019-05-19 07:00,12.4
6304,2019-05-19 06:00,12.2
6305,2019-05-19 05:00,12.4
6306,2019-05-19 04:00,12.7
6307,2019-05-19 03:00,12.8
6308,2019-05-19 02:00,12.8
6309,2019-05-19 01:00,13.4
6310,2019-02-10 23:00,5.7
6311,2019-02-10 22:00,6.1
6312,2019-02-10 21:00,6.0
6313,2019-02-10 20:00,6.7
6314,2019-02-10 19:00,6.9
6315,2019-02-10 18:00,7.1
6316,2019-02-10 17:00,7.4
6317,2019-02-10 16:00,7.3
6318,2019-02-10 15:00,9.2
6319,2019-02-10 14:00,8.2
6320,2019-02-10 13:00,7.6
6321,2019-02-10 12:00,7.9
6322,2019-02-10 11:00,8.6
6323,2019-02-10 10:00,8.5
6324,2019-02-10 09:00,8.6
6325,2019-02-10 08:00,10.2
6326,2019-02-10 07:00,10.3
6327,2019-02-10 06:00,10.8
6328,2019-02-10 05:00,10.3
6329,2019-02-10 04:00,10.1
6330,2019-02-10 03:00,10.2
6331,2019-02-10 02:00,9.8
6332,2019-02-10 01:00,9.2
6333,2019-02-04 23:00,3.5
6334,2019-02-04 22:00,3.5
6335,2019-02-04 21:00,3.4
6336,2019-02-04 20:00,3.3
6337,2019-02-04 19:00,3.1
6338,2019-02-04 18:00,3.3
6339,2019-02-04 17:00,3.8
6340,2019-02-04 16:00,4.0
6341,2019-02-04 15:00,4.1
6342,2019-02-04 14:00,3.6
6343,2019-02-04 13:00,3.1
6344,2019-02-04 12:00,2.8
6345,2019-02-04 11:00,2.1
6346,2019-02-04 10:00,1.3
6347,2019-02-04 09:00,0.8
6348,2019-02-04 08:00,0.2
6349,2019-02-04 07:00,0.2
6350,2019-02-04 06:00,0.0
6351,2019-02-04 05:00,-0.3
6352,2019-02-04 04:00,-0.2
6353,2019-02-04 03:00,-0.2
6354,2019-02-04 02:00,0.4
6355,2019-02-04 01:00,0.7
6356,2019-12-29 23:00,2.0
6357,2019-12-29 22:00,2.5
6358,2019-12-29 21:00,3.5
6359,2019-12-29 20:00,3.9
6360,2019-12-29 19:00,4.2
6361,2019-12-29 18:00,4.3
6362,2019-12-29 17:00,5.0
6363,2019-12-29 16:00,5.9
6364,2019-12-29 15:00,5.8
6365,2019-12-29 14:00,5.7
6366,2019-12-29 13:00,4.7
6367,2019-12-29 12:00,3.8
6368,2019-12-29 11:00,2.8
6369,2019-12-29 10:00,1.1
6370,2019-12-29 09:00,1.0
6371,2019-12-29 08:00,1.2
6372,2019-12-29 07:00,1.2
6373,2019-12-29 06:00,1.2
6374,2019-12-29 05:00,1.7
6375,2019-12-29 04:00,1.8
6376,2019-12-29 03:00,2.1
6377,2019-12-29 02:00,2.6
6378,2019-12-29 01:00,3.1
6379,2019-12-01 23:00,3.3
6380,2019-12-01 22:00,3.6
6381,2019-12-01 21:00,3.6
6382,2019-12-01 20:00,4.0
6383,2019-12-01 19:00,3.8
6384,2019-12-01 18:00,3.8
6385,2019-12-01 17:00,4.2
6386,2019-12-01 16:00,4.2
6387,2019-12-01 15:00,4.1
6388,2019-12-01 14:00,3.9
6389,2019-12-01 13:00,3.5
6390,2019-12-01 12:00,3.5
6391,2019-12-01 11:00,3.4
6392,2019-12-01 10:00,3.5
6393,2019-12-01 09:00,3.5
6394,2019-12-01 08:00,3.5
6395,2019-12-01 07:00,3.6
6396,2019-12-01 06:00,4.1
6397,2019-12-01 05:00,4.3
6398,2019-12-01 04:00,4.6
6399,2019-12-01 03:00,5.2
6400,2019-12-01 02:00,5.3
6401,2019-12-01 01:00,5.4
6402,2019-12-15 23:00,9.2
6403,2019-12-15 22:00,9.0
6404,2019-12-15 21:00,8.6
6405,2019-12-15 20:00,8.5
6406,2019-12-15 19:00,8.2
6407,2019-12-15 18:00,8.2
6408,2019-12-15 17:00,9.4
6409,2019-12-15 16:00,10.1
6410,2019-12-15 15:00,10.5
6411,2019-12-15 14:00,10.4
6412,2019-12-15 13:00,10.0
6413,2019-12-15 12:00,9.5
6414,2019-12-15 11:00,9.0
6415,2019-12-15 10:00,8.8
6416,2019-12-15 09:00,9.0
6417,2019-12-15 08:00,9.2
6418,2019-12-15 07:00,9.7
6419,2019-12-15 06:00,10.3
6420,2019-12-15 05:00,11.2
6421,2019-12-15 04:00,11.1
6422,2019-12-15 03:00,10.9
6423,2019-12-15 02:00,10.4
6424,2019-12-15 01:00,10.3
6425,2020-01-20 23:00,2.8
6426,2020-01-20 22:00,2.9
6427,2020-01-20 21:00,3.0
6428,2020-01-20 20:00,3.3
6429,2020-01-20 19:00,3.5
6430,2020-01-20 18:00,3.9
6431,2020-01-20 17:00,5.0
6432,2020-01-20 16:00,5.2
6433,2020-01-20 15:00,5.9
6434,2020-01-20 14:00,6.2
6435,2020-01-20 13:00,5.4
6436,2020-01-20 12:00,4.1
6437,2020-01-20 11:00,3.0
6438,2020-01-20 10:00,2.8
6439,2020-01-20 09:00,2.6
6440,2020-01-20 08:00,2.4
6441,2020-01-20 07:00,2.4
6442,2020-01-20 06:00,2.6
6443,2020-01-20 05:00,2.7
6444,2020-01-20 04:00,3.0
6445,2020-01-20 03:00,3.1
6446,2020-01-20 02:00,3.5
6447,2020-01-20 01:00,3.6
6448,2020-06-29 23:00,17.8
6449,2020-06-29 22:00,18.9
6450,2020-06-29 21:00,20.0
6451,2020-06-29 20:00,21.5
6452,2020-06-29 19:00,21.6
6453,2020-06-29 18:00,21.4
6454,2020-06-29 17:00,22.3
6455,2020-06-29 16:00,21.8
6456,2020-06-29 15:00,21.2
6457,2020-06-29 14:00,20.4
6458,2020-06-29 13:00,20.0
6459,2020-06-29 12:00,18.9
6460,2020-06-29 11:00,18.2
6461,2020-06-29 10:00,16.9
6462,2020-06-29 09:00,16.2
6463,2020-06-29 08:00,15.2
6464,2020-06-29 07:00,15.2
6465,2020-06-29 06:00,15.5
6466,2020-06-29 05:00,15.6
6467,2020-06-29 04:00,16.3
6468,2020-06-29 03:00,17.5
6469,2020-06-29 02:00,17.8
6470,2020-06-29 01:00,18.1
6471,2020-06-01 23:00,21.4
6472,2020-06-01 22:00,22.5
6473,2020-06-01 21:00,24.3
6474,2020-06-01 20:00,26.2
6475,2020-06-01 19:00,26.7
6476,2020-06-01 18:00,27.3
6477,2020-06-01 17:00,27.3
6478,2020-06-01 16:00,27.5
6479,2020-06-01 15:00,26.8
6480,2020-06-01 14:00,26.3
6481,2020-06-01 13:00,25.0
6482,2020-06-01 12:00,23.9
6483,2020-06-01 11:00,23.5
6484,2020-06-01 10:00,21.1
6485,2020-06-01 09:00,18.7
6486,2020-06-01 08:00,16.3
6487,2020-06-01 07:00,14.6
6488,2020-06-01 06:00,14.2
6489,2020-06-01 05:00,15.5
6490,2020-06-01 04:00,16.5
6491,2020-06-01 03:00,16.8
6492,2020-06-01 02:00,17.9
6493,2020-06-01 01:00,17.7
6494,2020-01-08 23:00,11.6
6495,2020-01-08 22:00,11.7
6496,2020-01-08 21:00,11.8
6497,2020-01-08 20:00,11.8
6498,2020-01-08 19:00,12.0
6499,2020-01-08 18:00,12.3
